aircon,ventilation,exhaust,1_x,1_y,1_z,1_angle,2_x,2_y,2_z,2_angle,3_x,3_y,3_z,3_angle,4_x,4_y,4_z,4_angle,5_x,5_y,5_z,5_angle,office_size_x,office_size_y
1.2768416739647142,0.28878009076384153,-1.0160627861948817,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
1.2768416739647142,-0.6891894603103444,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
1.2768416739647142,1.2667496418380275,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
0.4452851215927365,0.28878009076384153,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
-1.3841392936256147,0.28878009076384153,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
-1.3841392936256147,-0.6891894603103444,-1.0160627861948817,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
1.2768416739647142,-0.6891894603103444,-1.0160627861948817,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
-1.3841392936256147,1.2667496418380275,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
-1.3841392936256147,-1.6671590113845303,1.8675520225131277,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
-1.3841392936256147,-0.6891894603103444,0.42574461815912296,0.1548751051617351,-1.2899664105793907,4.440892098500626e-16,-0.029428179518707704,0.867796406401166,-0.3118059160053151,4.440892098500626e-16,0.4064491307334287,1.1300306555649526,1.2377079967913664,4.440892098500626e-16,0.2721034593384613,-0.17834439800785,2.0801746710801363,4.440892098500626e-16,-1.3084223392366838,-0.5155771912977477,1.4270050767631122,4.440892098500626e-16,-1.3084223392366838,-0.9839017117227493,0.22851547244951453
